  0.62000E+01  0.11578E+01  0.10557E-01  0.73457E-01  0.50206E-01  0.10773E+02  0.14825E+00
  0.62100E+01  0.11578E+01  0.10611E-01  0.74295E-01  0.49569E-01  0.10669E+02  0.14639E+00
  0.62200E+01  0.11578E+01  0.10666E-01  0.75152E-01  0.48942E-01  0.10550E+02  0.14459E+00
  0.62300E+01  0.11578E+01  0.10722E-01  0.76025E-01  0.48325E-01  0.10413E+02  0.14284E+00
  0.62400E+01  0.11578E+01  0.10779E-01  0.76915E-01  0.47717E-01  0.10255E+02  0.14114E+00
  0.62500E+01  0.11578E+01  0.10837E-01  0.77820E-01  0.47118E-01  0.10075E+02  0.13948E+00
  0.62600E+01  0.11578E+01  0.10895E-01  0.78741E-01  0.46526E-01  0.98703E+01  0.13787E+00
  0.62700E+01  0.11578E+01  0.10953E-01  0.79675E-01  0.45944E-01  0.96418E+01  0.13631E+00
  0.62800E+01  0.11578E+01  0.11013E-01  0.80622E-01  0.45371E-01  0.93895E+01  0.13478E+00
  0.62900E+01  0.11578E+01  0.11072E-01  0.81581E-01  0.44806E-01  0.91150E+01  0.13329E+00
  0.63000E+01  0.11578E+01  0.11133E-01  0.82550E-01  0.44249E-01  0.88211E+01  0.99374E-01
  0.63100E+01  0.11578E+01  0.11193E-01  0.83527E-01  0.43700E-01  0.85115E+01  0.98943E-01
  0.63200E+01  0.11578E+01  0.11254E-01  0.84509E-01  0.43158E-01  0.81909E+01  0.98513E-01
  0.63300E+01  0.11578E+01  0.11315E-01  0.85495E-01  0.42624E-01  0.78639E+01  0.98083E-01
  0.63400E+01  0.11578E+01  0.11377E-01  0.86482E-01  0.42099E-01  0.75353E+01  0.97653E-01
  0.63500E+01  0.11578E+01  0.11438E-01  0.87468E-01  0.41581E-01  0.72095E+01  0.97223E-01
  0.63600E+01  0.11578E+01  0.11499E-01  0.88450E-01  0.41068E-01  0.68903E+01  0.96792E-01
  0.63700E+01  0.11578E+01  0.11560E-01  0.89424E-01  0.40565E-01  0.65809E+01  0.96360E-01
  0.63800E+01  0.11578E+01  0.11620E-01  0.90388E-01  0.40068E-01  0.62837E+01  0.95926E-01
  0.63900E+01  0.11578E+01  0.11679E-01  0.91339E-01  0.39577E-01  0.60003E+01  0.95492E-01
  0.64000E+01  0.11578E+01  0.11738E-01  0.92274E-01  0.39094E-01  0.57319E+01  0.95055E-01
  0.64100E+01  0.11578E+01  0.11796E-01  0.93195E-01  0.38617E-01  0.54782E+01  0.94617E-01
  0.64200E+01  0.11578E+01  0.11852E-01  0.94087E-01  0.38148E-01  0.52411E+01  0.94176E-01
  0.64300E+01  0.11578E+01  0.11906E-01  0.94955E-01  0.37684E-01  0.50197E+01  0.93734E-01
  0.64400E+01  0.11578E+01  0.11959E-01  0.95796E-01  0.37226E-01  0.48139E+01  0.93289E-01
  0.64500E+01  0.11578E+01  0.12010E-01  0.96606E-01  0.36775E-01  0.46233E+01  0.92842E-01
  0.64600E+01  0.11578E+01  0.12059E-01  0.97386E-01  0.36331E-01  0.44474E+01  0.92393E-01
  0.64700E+01  0.11578E+01  0.12106E-01  0.98135E-01  0.35893E-01  0.42857E+01  0.91941E-01
  0.64800E+01  0.11578E+01  0.12151E-01  0.98850E-01  0.35460E-01  0.41375E+01  0.91486E-01
  0.64900E+01  0.11578E+01  0.12193E-01  0.99534E-01  0.35032E-01  0.40021E+01  0.91029E-01
  0.65000E+01  0.11578E+01  0.12234E-01  0.10019E+00  0.34612E-01  0.38789E+01  0.90569E-01
  0.65100E+01  0.11578E+01  0.12272E-01  0.10081E+00  0.34197E-01  0.37673E+01  0.90107E-01
  0.65200E+01  0.11578E+01  0.12309E-01  0.10140E+00  0.33788E-01  0.36667E+01  0.89642E-01
  0.65300E+01  0.11578E+01  0.12343E-01  0.10196E+00  0.33384E-01  0.35763E+01  0.89174E-01
  0.65400E+01  0.11578E+01  0.12376E-01  0.10250E+00  0.32986E-01  0.34956E+01  0.88704E-01
  0.65500E+01  0.11578E+01  0.12407E-01  0.10301E+00  0.32593E-01  0.34239E+01  0.88231E-01
  0.65600E+01  0.11578E+01  0.12436E-01  0.10350E+00  0.32207E-01  0.33609E+01  0.87755E-01
  0.65700E+01  0.11578E+01  0.12464E-01  0.10397E+00  0.31824E-01  0.33061E+01  0.87277E-01
  0.65800E+01  0.11578E+01  0.12491E-01  0.10442E+00  0.31447E-01  0.32589E+01  0.86797E-01
  0.65900E+01  0.11578E+01  0.12516E-01  0.10485E+00  0.31076E-01  0.32189E+01  0.86314E-01
  0.66000E+01  0.11578E+01  0.12540E-01  0.10527E+00  0.30710E-01  0.31860E+01  0.85829E-01
  0.66100E+01  0.11578E+01  0.12563E-01  0.10567E+00  0.30348E-01  0.31594E+01  0.85341E-01
  0.66200E+01  0.11578E+01  0.12586E-01  0.10606E+00  0.29991E-01  0.31390E+01  0.84851E-01
  0.66300E+01  0.11578E+01  0.12607E-01  0.10644E+00  0.29640E-01  0.31244E+01  0.84359E-01
  0.66400E+01  0.11578E+01  0.12627E-01  0.10681E+00  0.29294E-01  0.31152E+01  0.83864E-01
  0.66500E+01  0.11578E+01  0.12647E-01  0.10716E+00  0.28952E-01  0.31110E+01  0.83368E-01
  0.66600E+01  0.11578E+01  0.12666E-01  0.10751E+00  0.28616E-01  0.31114E+01  0.82869E-01
  0.66700E+01  0.11578E+01  0.12684E-01  0.10786E+00  0.28283E-01  0.31161E+01  0.82369E-01
  0.66800E+01  0.11578E+01  0.12701E-01  0.10819E+00  0.27955E-01  0.31253E+01  0.81867E-01
  0.66900E+01  0.11578E+01  0.12719E-01  0.10852E+00  0.27633E-01  0.31372E+01  0.81363E-01
  0.67000E+01  0.11578E+01  0.12735E-01  0.10885E+00  0.27315E-01  0.31521E+01  0.80857E-01
  0.67100E+01  0.11578E+01  0.12751E-01  0.10917E+00  0.27000E-01  0.31689E+01  0.80350E-01
  0.67200E+01  0.11578E+01  0.12767E-01  0.10949E+00  0.26690E-01  0.31884E+01  0.79841E-01
  0.67300E+01  0.11578E+01  0.12782E-01  0.10981E+00  0.26387E-01  0.32093E+01  0.79330E-01
  0.67400E+01  0.11578E+01  0.12797E-01  0.11012E+00  0.26086E-01  0.32310E+01  0.78819E-01
  0.67500E+01  0.11578E+01  0.12812E-01  0.11044E+00  0.25790E-01  0.32530E+01  0.78306E-01
  0.67600E+01  0.11578E+01  0.12826E-01  0.11075E+00  0.25497E-01  0.32747E+01  0.77792E-01
  0.67700E+01  0.11578E+01  0.12840E-01  0.11107E+00  0.25210E-01  0.32941E+01  0.77276E-01
  0.67800E+01  0.11578E+01  0.12854E-01  0.11138E+00  0.24927E-01  0.33129E+01  0.76760E-01
  0.67900E+01  0.11578E+01  0.12868E-01  0.11170E+00  0.24647E-01  0.33291E+01  0.76243E-01
  0.68000E+01  0.11578E+01  0.12881E-01  0.11202E+00  0.24373E-01  0.33420E+01  0.75725E-01
  0.68100E+01  0.11578E+01  0.12894E-01  0.11234E+00  0.24102E-01  0.33519E+01  0.75207E-01
  0.68200E+01  0.11578E+01  0.12907E-01  0.11267E+00  0.23835E-01  0.33561E+01  0.74687E-01
  0.68300E+01  0.11578E+01  0.12921E-01  0.11301E+00  0.23573E-01  0.33549E+01  0.74168E-01
  0.68400E+01  0.11578E+01  0.12934E-01  0.11336E+00  0.23314E-01  0.33466E+01  0.73647E-01
  0.68500E+01  0.11578E+01  0.12947E-01  0.11371E+00  0.23060E-01  0.33328E+01  0.73127E-01
  0.68600E+01  0.11578E+01  0.12961E-01  0.11407E+00  0.22809E-01  0.33120E+01  0.72606E-01
  0.68700E+01  0.11578E+01  0.12974E-01  0.11445E+00  0.22562E-01  0.32838E+01  0.72085E-01
  0.68800E+01  0.11578E+01  0.12987E-01  0.11483E+00  0.22320E-01  0.32488E+01  0.71564E-01
  0.68900E+01  0.11578E+01  0.13001E-01  0.11523E+00  0.22081E-01  0.32046E+01  0.71042E-01
  0.69000E+01  0.11578E+01  0.13015E-01  0.11564E+00  0.21845E-01  0.31537E+01  0.70521E-01
  0.69100E+01  0.11578E+01  0.13029E-01  0.11606E+00  0.21614E-01  0.30961E+01  0.70000E-01
  0.69200E+01  0.11578E+01  0.13043E-01  0.11650E+00  0.21386E-01  0.30309E+01  0.69480E-01
  0.69300E+01  0.11578E+01  0.13058E-01  0.11695E+00  0.21161E-01  0.29592E+01  0.68959E-01
  0.69400E+01  0.11578E+01  0.13073E-01  0.11742E+00  0.20943E-01  0.28809E+01  0.68439E-01
  0.69500E+01  0.11578E+01  0.13087E-01  0.11789E+00  0.20726E-01  0.27989E+01  0.67920E-01
  0.69600E+01  0.11578E+01  0.13102E-01  0.11838E+00  0.20513E-01  0.27112E+01  0.67401E-01
  0.69700E+01  0.11578E+01  0.13117E-01  0.11887E+00  0.20304E-01  0.26214E+01  0.66882E-01
  0.69800E+01  0.11578E+01  0.13132E-01  0.11937E+00  0.20099E-01  0.25283E+01  0.66365E-01
  0.69900E+01  0.11578E+01  0.13147E-01  0.11988E+00  0.19897E-01  0.24328E+01  0.65848E-01
  0.70000E+01  0.11578E+01  0.13161E-01  0.12039E+00  0.19699E-01  0.23378E+01  0.65332E-01
  0.70100E+01  0.11578E+01  0.13176E-01  0.12089E+00  0.19504E-01  0.22421E+01  0.64817E-01
  0.70200E+01  0.11578E+01  0.13190E-01  0.12139E+00  0.19315E-01  0.21468E+01  0.64303E-01
  0.70300E+01  0.11578E+01  0.13204E-01  0.12189E+00  0.19127E-01  0.20533E+01  0.63790E-01
  0.70400E+01  0.11578E+01  0.13217E-01  0.12237E+00  0.18944E-01  0.19617E+01  0.63278E-01
  0.70500E+01  0.11578E+01  0.13231E-01  0.12284E+00  0.18763E-01  0.18727E+01  0.62767E-01
  0.70600E+01  0.11578E+01  0.13243E-01  0.12329E+00  0.18587E-01  0.17872E+01  0.62258E-01
  0.70700E+01  0.11578E+01  0.13255E-01  0.12373E+00  0.18414E-01  0.17041E+01  0.61750E-01
  0.70800E+01  0.11578E+01  0.13267E-01  0.12415E+00  0.18245E-01  0.16244E+01  0.61243E-01
  0.70900E+01  0.11578E+01  0.13278E-01  0.12455E+00  0.18079E-01  0.15482E+01  0.60738E-01
  0.71000E+01  0.11578E+01  0.13289E-01  0.12494E+00  0.17916E-01  0.14757E+01  0.60235E-01
  0.71100E+01  0.11578E+01  0.13299E-01  0.12530E+00  0.17757E-01  0.14068E+01  0.59733E-01
  0.71200E+01  0.11578E+01  0.13308E-01  0.12565E+00  0.17601E-01  0.13415E+01  0.59232E-01
  0.71300E+01  0.11578E+01  0.13317E-01  0.12597E+00  0.17449E-01  0.12797E+01  0.58734E-01
  0.71400E+01  0.11578E+01  0.13326E-01  0.12628E+00  0.17300E-01  0.12214E+01  0.58237E-01
  0.71500E+01  0.11578E+01  0.13334E-01  0.12657E+00  0.17155E-01  0.11664E+01  0.57742E-01
  0.71600E+01  0.11578E+01  0.13341E-01  0.12685E+00  0.17013E-01  0.11146E+01  0.57248E-01
  0.71700E+01  0.11578E+01  0.13348E-01  0.12710E+00  0.16875E-01  0.10659E+01  0.56757E-01
  0.71800E+01  0.11578E+01  0.13355E-01  0.12735E+00  0.16740E-01  0.10201E+01  0.56267E-01
  0.71900E+01  0.11578E+01  0.13362E-01  0.12758E+00  0.16608E-01  0.97734E+00  0.55780E-01
  0.72000E+01  0.11578E+01  0.13368E-01  0.12780E+00  0.16480E-01  0.93679E+00  0.55295E-01
  0.72100E+01  0.11578E+01  0.13374E-01  0.12800E+00  0.16355E-01  0.89868E+00  0.54811E-01
  0.72200E+01  0.11578E+01  0.13379E-01  0.12819E+00  0.16234E-01  0.86283E+00  0.54330E-01
  0.72300E+01  0.11578E+01  0.13384E-01  0.12838E+00  0.16115E-01  0.82916E+00  0.53851E-01
  0.72400E+01  0.11578E+01  0.13389E-01  0.12855E+00  0.16001E-01  0.79752E+00  0.53374E-01
  0.72500E+01  0.11578E+01  0.13394E-01  0.12871E+00  0.15889E-01  0.76775E+00  0.52900E-01
  0.72600E+01  0.11578E+01  0.13398E-01  0.12887E+00  0.15781E-01  0.73976E+00  0.52428E-01
  0.72700E+01  0.11578E+01  0.13402E-01  0.12901E+00  0.15677E-01  0.71343E+00  0.51958E-01
  0.72800E+01  0.11578E+01  0.13406E-01  0.12915E+00  0.15576E-01  0.68865E+00  0.51490E-01
  0.72900E+01  0.11578E+01  0.13410E-01  0.12928E+00  0.15478E-01  0.66528E+00  0.51025E-01
  0.73000E+01  0.11578E+01  0.13414E-01  0.12941E+00  0.15384E-01  0.64334E+00  0.50562E-01
  0.73100E+01  0.11578E+01  0.13417E-01  0.12953E+00  0.15293E-01  0.62677E+00  0.50102E-01
  0.73200E+01  0.11578E+01  0.13420E-01  0.12964E+00  0.15205E-01  0.60688E+00  0.49644E-01
  0.73300E+01  0.11578E+01  0.13424E-01  0.12975E+00  0.15121E-01  0.58813E+00  0.49189E-01
  0.73400E+01  0.11578E+01  0.13427E-01  0.12985E+00  0.15040E-01  0.57045E+00  0.48736E-01
  0.73500E+01  0.11578E+01  0.13429E-01  0.12995E+00  0.14962E-01  0.55395E+00  0.48286E-01
  0.73600E+01  0.11578E+01  0.13432E-01  0.13004E+00  0.14888E-01  0.53823E+00  0.47839E-01
  0.73700E+01  0.11578E+01  0.13435E-01  0.13013E+00  0.14818E-01  0.52339E+00  0.47394E-01
  0.73800E+01  0.11578E+01  0.13437E-01  0.13022E+00  0.14750E-01  0.50936E+00  0.46952E-01
  0.73900E+01  0.11578E+01  0.13440E-01  0.13030E+00  0.14687E-01  0.49616E+00  0.46512E-01
  0.74000E+01  0.11578E+01  0.13442E-01  0.13038E+00  0.14626E-01  0.48370E+00  0.46075E-01
  0.74100E+01  0.11578E+01  0.13444E-01  0.13045E+00  0.14569E-01  0.47195E+00  0.45641E-01
  0.74200E+01  0.11578E+01  0.13446E-01  0.13053E+00  0.14516E-01  0.46085E+00  0.45209E-01
  0.74300E+01  0.11578E+01  0.13448E-01  0.13060E+00  0.14466E-01  0.45020E+00  0.44781E-01
  0.74400E+01  0.11578E+01  0.13450E-01  0.13066E+00  0.14420E-01  0.44032E+00  0.44355E-01
